pathway	description	VA7KOHFHCF5	VA7KOHFHCF4	WTHFHCF4	VA7KONormal5	VA7KOHFHCF3	WTHFHCF5	VA7KONormal4	VA7KOHFHCF2	VA7KONormal1	VA7KOHFHCF6	VA7KONormal2	WTHFHCF2	WTHFHCF3	VA7KOHFHCF1	WTNormal3	WTHFHCF1	WTNormal2	VA7KONormal3	WTNormal1
PWY-6163	chorismate biosynthesis from 3-dehydroquinate	274.3037385422962	1666.2567530433332	853.8344304628764	1426.0764620116622	414.3761234549439	687.1789789359885	1137.712182311892	1200.1972184996891	687.8964357068418	270.93143596377746	1076.6140861331517	643.9607190411222	837.5114788272101	1109.8048637926056	1048.9551730514154	1177.813442511585	568.3042096023747	762.5828976923492	776.7547803380987
PWY-621	sucrose degradation III (sucrose invertase)	125.16276749506083	1692.4995571302036	747.990016186915	288.79016610326914	189.52268181235857	822.3375472435015	534.8344692070441	1190.0790183092183	52.33876444181119	27.806482742960945	548.3406911897251	742.793222558295	988.9697116027908	276.8117206982544	250.8764118975904	1296.7696470042486	699.5339047330096	383.5911905731925	910.2337029101056
PWY-6263	superpathway of menaquinol-8 biosynthesis II	0.0	19.7227030911644	59.696258715989934	334.8368887994478	10.301903405666078	49.05288792210321	414.9072855293938	13.386421989493517	323.0077079069469	7.333951764247393	188.53221860918092	3.9432995339497854	2.982932851673376	125.87872242519154	426.1020136974442	17.418279170106803	106.69868684025532	141.93436269806364	294.2798047861437
PWY-6269	adenosylcobalamin salvage from cobinamide II	5.797472301732471	492.2888624300893	149.15255651141584	61.43840186644082	59.68182259095934	71.63517209362772	119.76855245868582	455.6991923636038	80.74637803772671	36.54838566182614	109.1934919227953	189.36036568398976	218.4010267134828	330.6318196930203	102.9074876226867	103.90658946401348	61.1128317951243	68.9969251301115	25.409452572467245
PWY-6277	superpathway of 5-aminoimidazole ribonucleotide biosynthesis	343.5790913996693	1630.5323912008612	1083.2906848391174	1493.7655708469904	427.2343051588034	985.2780316786076	1374.6212942798031	1168.2575016790763	752.0751527448105	315.0912071686688	1307.9971438383222	620.8334706914435	818.3595779947461	1202.3072781879157	1202.883157892816	1123.487775980907	657.9947698075556	829.1998115072995	828.6837821008178
PWY-6282	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	22.107964243462156	1425.5876294510715	496.4885895137901	51.928304156145	186.94670069686416	20.472080027431492	171.29705269531638	1087.5528815268813	45.39736933134397	64.0880059900915	80.84920867423929	567.9732218893216	784.2491597736666	360.63988774565087	46.83003642455434	1106.6437164391416	59.95600167453184	16.78729952247355	23.591242563184853
PWY-6317	galactose degradation I (Leloir pathway)	120.04943559311414	1623.7615539908431	576.2250953170303	1578.5257485341078	158.43957982209093	790.8252241371225	1241.0662559377029	1037.4019817490891	374.35440652629626	31.158780285698665	1285.157626301704	501.5108199702965	727.2200077137398	926.9591113332884	1071.3655431261857	979.4036944988516	977.535851697753	915.1301138085652	1300.131607717349
PWY-6353	purine nucleotides degradation II (aerobic)	0.0	380.3540310420326	0.0	27.16166123500401	50.242773946059344	201.19117357547472	47.3966556107788	264.1139384500053	0.0	0.0	28.70469360354016	220.2980806434777	217.90838130585308	58.671888277016365	0.0	247.5985936560735	24.19157601592377	55.30587615948996	28.676680983481155
PWY-6385	peptidoglycan biosynthesis III (mycobacteria)	306.9909692502035	1646.2424244408578	1011.0598102773351	1595.5247382323353	414.8163075717093	721.0501582217141	1337.6544536688311	1143.3205172864657	712.374023807245	264.4018898628318	1300.5898857137431	605.7454611189324	804.073286009593	1200.2696524853548	1151.1235418782885	1119.1945973176826	1015.3870764979224	950.5289568326516	1304.9800783196267
PWY-6386	UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	304.1620498966355	1600.6975093861274	1003.3828083455456	1535.561356614549	412.2849155756995	789.9620597519297	1301.7558664442822	1134.331775894199	702.3070770764182	262.7574351751833	1261.469615436618	602.190974586431	799.5712522614291	1175.7906057992398	1114.5038514288651	1111.4282223760772	983.1370123804584	917.135884773048	1259.0816217442691
PWY-6387	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	309.1623293633045	1687.7012965395395	1036.5256191922483	1613.0781807218837	419.5491052857007	886.6362686503259	1352.955885545054	1158.5708455971285	715.3639871189642	265.7971021709224	1319.5696817908304	622.9109620379281	825.6392093208476	1212.692330519274	1166.206859129699	1144.244429695886	1030.8244463726392	962.6947550838491	1319.6486549196145
PWY-6396	superpathway of 2,3-butanediol biosynthesis	0.0	0.0	0.0	2.325178313168899	0.0	0.0	0.0	5.25	0.0	0.0	9.907163793744408	0.0	0.0	0.0	0.0	0.0	0.0	8.898646237102662	5.3119823533194594
PWY-6467	Kdo transfer to lipid IVA III (Chlamydia)	259.17	1011.33	757.5099999999999	528.58	387.92	299.5	583.84	1075.59	567.3299999999999	259.91	437.75	529.7399999999999	692.76	744.75	440.5	1019.8300000000002	337.75	325.58	346.75
PWY-6471	peptidoglycan biosynthesis IV (Enterococcus faecium)	86.52612944554959	194.84960932791117	559.0092312355484	427.35448343213903	82.31044444556835	22.752124850355276	503.68831849616095	28.1370201427553	56.26552826096774	24.1328775168512	503.59775945094646	0.0	78.64078433195263	246.88662985364525	260.04483386086554	18.90195280868405	755.3465861966602	433.8488136162856	983.9834245937964
PWY-6478	GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.012742163502594	10.674765323025952	0.0	0.0	0.0	0.0	9.26470588235294	1.992438563327032	0.0	0.0	0.0	0.0
PWY-6507	4-deoxy-L-threo-hex-4-enopyranuronate degradation	133.6923800380774	236.4765784197429	54.54631335694963	462.26122391613393	38.51874593703533	206.14958524969208	440.7539011308548	313.13218878464073	301.4246002815258	158.53908150564297	385.41510726768666	63.60390916974576	70.01647790558299	531.4723697894826	266.9671469690496	118.239122028328	359.5533745329676	333.706962415588	251.88838411939145
PWY-6519	8-amino-7-oxononanoate biosynthesis I	37.04494005618495	1323.301263725958	444.8174468729752	87.48789191836731	176.90570277493413	34.661892550234604	243.7455775739918	1088.107396988723	76.13540424256706	95.35166054036452	124.76013195344296	531.0901922882829	744.164803240739	416.36785949604354	77.19990414728406	1052.026487249141	95.70379359076104	29.44277622186177	40.26758729506984
PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis III	0.0	38.24458434560675	89.90620900451353	116.44392791438317	16.029223587805014	60.7112819379058	60.447886021129335	107.67492612024728	67.94852372087128	122.85383121126137	8.8892923609987	5.944440988650899	4.482523791402522	59.20587946042924	439.3745124035452	17.805924464297604	25.216253281489465	67.6692885196473	35.02873270572469
PWY-6572	chondroitin sulfate degradation I (bacterial)	42.21276595744681	41.346706197770025	0.0	52.09921642799243	0.0	8.91139240506329	44.25163722960905	55.57078054121695	62.93581554037141	53.30409694171956	47.26136758070115	0.0	0.0	129.78540772532187	26.768565248738284	8.391401037805784	30.13753648569761	36.246101719180615	17.297297297297295
PWY-6588	pyruvate fermentation to acetone	0.0	50.49305027914448	0.0	5.984744342647651	17.68753206504644	79.69641859033025	9.931311893952373	0.0	0.0	0.0	5.9776025859386746	53.60112204626652	58.26312348215225	13.842945261879017	0.0	107.898816173988	5.9686615871913125	15.808951563940878	7.953647331033809
PWY-6590	superpathway of Clostridium acetobutylicum acidogenic fermentation	0.0	180.79230254690316	61.663718015435535	2.5463559981798354	13.77283489806176	0.0	0.0	80.9666025463349	0.0	0.0	10.757084599916787	60.04039520500507	38.98023118690728	8.718434163608178	0.0	76.68030970104222	0.0	10.622277810755094	5.990246640272497
PWY-6608	guanosine nucleotides degradation III	0.0	230.49176493021244	0.0	31.74466912308227	29.909892133832862	148.10381552918312	85.595492811018	159.31149913859113	52.425868869053495	0.0	49.18616231654262	143.0743174484413	134.17434655702644	66.44383208131106	13.92363348764034	149.02469951983605	17.809475298856793	31.5437305225144	15.866875923573128
PWY-6609	adenine and adenosine salvage III	170.1171117118176	1731.858985382631	562.2343568146067	1854.0078329119256	161.51855486610538	736.677014879017	1457.2856286299618	992.5319051957168	723.8732771860291	167.13257043276212	1467.9220990244064	473.9810084251201	683.6003669917827	1291.9643063583817	1223.3199006488242	903.0381725840398	786.3936514677	1068.4317345188176	989.7655180442376
PWY-6612	superpathway of tetrahydrofolate biosynthesis	157.1846898111612	1387.9403900375314	749.0391394284669	631.7356893702259	327.20723976904657	385.6329661580352	710.0807109832324	1228.1761248023936	541.9684760953148	184.33255703061707	605.3042395848399	634.6560515625763	826.3528929560724	908.2351995739592	552.4097662459536	1173.662418423884	418.9801542562816	415.5364553287393	498.2295244493002
PWY-6628	superpathway of L-phenylalanine biosynthesis	260.0755375054074	1654.9068176532671	925.8382371051644	375.1329613217373	449.3818041732554	796.2582212551702	212.05413432757467	1237.2028182276342	170.07726012998873	163.4550034751477	197.74046412432355	688.3092754884271	894.213735191582	407.318543672549	285.23970859541583	1262.9706794197202	255.0312716221524	279.30573541357893	191.50000396732185
PWY-6629	superpathway of L-tryptophan biosynthesis	7.77908100858892	1425.7970949478367	546.6907595032217	0.0	219.17560666570563	0.0	0.0	1137.2559837401548	0.0	0.0	0.0	588.2088369596753	797.957040219912	11.82267398522034	0.0	1105.0010575566223	0.0	0.0	0.0
PWY-6630	superpathway of L-tyrosine biosynthesis	241.9743319165669	1652.4155020961557	888.2550296902499	372.1961329785898	427.4413560248206	777.2398826260481	210.6023712903144	1199.9469492765622	167.4082322280076	155.47466503242762	196.25785488927636	676.8067734137464	882.7196891391584	393.6733682247871	283.8623041878756	1241.7223304866727	245.6852567593699	275.13263700189924	189.86491294641397
PWY-6690	cinnamate and 3-hydroxycinnamate degradation to 2-oxopent-4-enoate	0.0	12.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.541818181818181	7.549090909090909	0.0	0.0	4.003636363636363	0.0	0.0	0.0
PWY-6700	queuosine biosynthesis	304.6758122457293	1410.960172242654	851.1744087510283	1411.602014132686	403.981969723856	446.6431379644678	1168.0768204336446	1136.9695461133304	714.9446482866847	289.6453697275828	1132.4177499878565	564.671155088683	729.8248022455006	1060.746597614727	878.1117957818814	1048.4396454487385	537.3350391674635	734.1743462356226	668.9190651820229
PWY-6703	preQ0 biosynthesis	269.17	1026.8354430379743	760.84	476.1953435912144	390.07423195242	330.4016776164874	471.6877545871162	1083.434417966929	430.8887342818605	261.58	401.57823566231446	540.8851810301809	696.7370365692635	736.2471754771957	440.7651369419883	1019.8290194444172	326.2788217740811	319.4308709588194	279.0958755485132
PWY-6708	ubiquinol-8 biosynthesis (prokaryotic)	1.3931857818221218	1053.2705389673445	332.70382410275613	20.74289232956422	124.37240525578298	25.74945091815375	6.603885919316026	931.4061747160802	17.84213999987377	3.9808410232253855	0.0	475.151014242721	679.6129970544764	2.4682726714489385	42.27338855540119	965.4106124146896	2.454028428953704	9.550170825014916	18.366889580288213
PWY-6737	starch degradation V	188.2113481787692	1593.616791059114	623.9251689616028	760.6274667995298	200.9683570984976	1018.3050693734976	805.0942485540688	1230.0251045174336	509.7194093738859	219.31964890175377	793.600296959859	631.2708387622802	899.7542724629312	1048.8725619666802	514.9085723156226	1205.634001636382	611.1950310559006	525.2089270621817	744.1442564352529
PWY-6749	CMP-legionaminate biosynthesis I	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.73084556944748	0.0	7.970447594687914
PWY-6876	isopropanol biosynthesis	0.0	50.49305027914448	0.0	5.984744342647651	5.773549829303136	79.69641859033025	9.931311893952373	0.0	0.0	0.0	5.9776025859386746	37.05122737534928	15.557204686713524	13.842945261879017	0.0	0.0	5.9686615871913125	15.808951563940878	7.953647331033809
PWY-6891	thiazole biosynthesis II (Bacillus)	1.5990653960636008	1058.5251385256352	348.90751274878613	107.49914840127028	124.25435634405488	65.43511696206475	59.48524786038869	897.2169453167903	62.67404128694327	156.0592430992974	9.40004975230604	443.01635156967694	632.3876846908487	63.07998777187991	367.1724040172728	889.62762733401	27.252300954499603	70.13936386904048	37.96776729308251
PWY-6892	thiazole biosynthesis I (E. coli)	162.79366785623787	1210.258268704437	394.08675758860926	415.8266871801313	153.40191145554437	266.42542225070235	365.3144205447727	1041.203192414457	305.8679609390069	238.33073583739343	248.34965476881337	494.7504064021968	686.3208493379683	382.86387656434994	485.2577078598245	958.774346973822	276.42522518823745	274.73429702225474	245.59923685596036
PWY-6895	superpathway of thiamin diphosphate biosynthesis II	7.811327047278206	1082.1916998193478	591.9145648751361	325.9902108685631	252.3234471242195	204.63268450529975	224.7816257253625	1076.4216418982226	225.95705902961527	253.27334398102437	43.63120471949256	528.4862552321981	708.1507804476707	240.1271292857998	515.798518166187	1008.163481913069	108.74887126361168	208.61245829887727	146.8345963728164
PWY-6897	thiamin salvage II	293.12345466985835	1090.4536438709708	801.3817657472894	674.093279353091	400.0564756621703	493.93687656199614	720.3529976234805	1125.598346197282	583.3793002936732	296.10023378940133	498.2739647159216	570.4727246695207	739.03983027386	805.9601137460924	573.5099016012986	1057.6395369992272	488.849616629274	443.2070485248941	603.358389356171
PWY-6901	superpathway of glucose and xylose degradation	116.4867487944782	503.8252274214111	22.055476709490463	318.70664518112073	61.23855647853529	100.2508657725636	480.5381838718928	404.6384365957645	247.8058968250774	129.3823894594543	357.79865030967136	142.53728603737312	233.60643679382247	609.9973302901859	240.0092387497916	281.50044189812974	295.9532059171408	230.05581761913228	482.6367517575579
PWY-6969	TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	112.95218921363644	1428.6087516963823	579.136904354733	326.35795257645725	219.7563353786009	410.25812178040695	450.68146331260857	1339.8433968239017	317.0456196309904	174.64190453475877	309.7221782854116	638.2700312277155	901.6453419914068	704.2444078676718	564.6690119543633	1264.7532441731196	222.4843442221626	233.34682897495884	425.5369788356027
PWY-7003	glycerol degradation to butanol	0.0	89.4326587229528	0.0	0.0	35.57568457867053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.79753245684046	0.0	0.0	11.68348724401978	0.0	0.0	0.0
PWY-7013	L-1,2-propanediol degradation	0.0	81.36798336798337	0.0	0.0	29.199131502607276	0.0	0.0	0.0	0.0	0.0	0.0	86.152786617397	23.78925955466446	0.0	0.0	37.626954356160425	0.0	0.0	0.0
PWY-7090	UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate biosynthesis	0.0	0.0	0.0	1.6459983924675623	0.0	0.0	1.9519175729822555	2.4232559900071915	0.0	2.277400237359116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7111	pyruvate fermentation to isobutanol (engineered)	337.6872579791687	1743.530297108494	1163.527038851891	776.6931302653147	518.864972167025	978.8688363315316	897.3895286579086	1592.2512820408342	605.429510689323	350.0855934372512	611.5314853952648	844.9530921000165	1110.7255168536649	781.6546204755346	716.5831261383746	1540.9921355309489	517.9405740042655	512.4620312709183	683.3005731367084
PWY-7184	pyrimidine deoxyribonucleotides de novo biosynthesis I	249.6938488653145	1438.6346202523737	1059.2918311676158	422.056702548146	447.67302401272127	338.80769025005657	543.5912736368786	1164.396295658254	296.1536458686952	187.65699841664065	547.77928587664	649.5904067167232	854.5867844023896	753.7613449575074	552.7626928801603	1221.295556464867	288.34592367216425	272.6895366310291	258.1562301055423
PWY-7187	pyrimidine deoxyribonucleotides de novo biosynthesis II	252.7055440032844	1426.0754573341435	965.2993472324032	675.8980358301901	401.2746827200101	545.9221376814475	748.1417200426084	1031.6854698538912	392.4971882902405	193.4557754400122	745.1338532617299	590.5193216538586	768.5314849400977	813.9884607580518	713.0979640848125	1068.5983240201292	459.9680610302034	430.21906215912566	475.6886823146273
PWY-7196	superpathway of pyrimidine ribonucleosides salvage	261.8275275223132	1421.9035054461049	722.2966825095434	556.160172779207	275.5059763478686	370.9878035611913	692.5968412402208	1157.186731807088	399.97558612389946	240.74726490896617	691.9633870490476	555.9410991716107	753.4262453336712	998.2716521003777	659.5268064653463	1061.680606926008	375.7843334300177	355.7924342601242	341.34913149229993
PWY-7197	pyrimidine deoxyribonucleotide phosphorylation	220.5378486614853	1228.579899574809	930.2666815664973	375.0639692690927	390.4499132497537	331.79390053527123	481.556229325995	1016.3988355250052	264.81299863521787	186.62591068740588	482.5177567795208	554.0386257722638	723.6910631569324	673.3054141884849	501.307729332782	1031.9969743023994	254.88616417814643	241.38396827666256	229.27583679758212
PWY-7199	pyrimidine deoxyribonucleosides salvage	153.18506458499897	1413.4031826820544	332.9614319112427	1355.3364289754993	127.3590949753348	213.92388124727705	1087.7038421157636	962.087631768465	618.1544525575656	153.5407424667115	1087.2789351769652	430.4712007266402	613.6226233512964	994.8792681699076	772.592985643851	849.3688425332003	616.1547117964216	741.8179527350605	745.1099112583524
PWY-7200	superpathway of pyrimidine deoxyribonucleoside salvage	187.4770594182403	1301.0162400696547	558.8881652920725	544.2359130077703	209.04296707024253	262.6379798626119	634.1712636964791	970.9071455672166	348.7920196197873	162.38277126702897	636.8957217800124	491.14233454868537	671.0489389715891	758.0725377222559	592.5639488213023	944.7781897251748	348.8463319905162	341.4645654330131	331.8720270132297
PWY-7208	superpathway of pyrimidine nucleobases salvage	356.7586592734459	1917.8783932436431	1175.0188954443445	1985.355072065784	473.66364180196535	1000.83060166464	1610.925067044422	1263.6031372996183	835.5744185231621	324.33986736391506	1586.2253412429145	686.2994546272348	897.1044498895297	1448.515310085318	1446.5505699144107	1244.1852277584	1293.0688940867642	1190.2388068960602	1655.091973938229
PWY-7211	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	245.6112216676626	1474.8058064520724	943.4096609164671	494.7432915413306	346.25743433610074	400.4703193160536	598.4474986856769	1171.589109619094	371.7102729753434	180.13297956478863	412.0548973813071	635.6315051022253	842.8799338460827	421.2048388246895	320.6128340407655	1190.8408261739075	255.19518344498863	285.65986752497025	334.5951695958753
PWY-7219	adenosine ribonucleotides de novo biosynthesis	349.436395940448	1855.5965061395736	1140.8850791347045	1747.4268516421291	475.2730313748296	988.242399215207	1454.4431027414248	1315.003690113237	788.660440550577	313.6522898740389	1417.6324904921053	705.0903828362581	927.0482013041766	1343.3306181554892	1284.6261116199366	1291.733128830303	1113.99956088993	1046.0679114944044	1424.1627982548448
PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	376.3023714828581	2137.8023364109467	1263.948848463434	1809.5598657337137	515.3250403336008	669.0801959249718	1493.183993845554	1449.8078748504538	752.528989157652	300.05597093274594	1475.974982050445	855.3557231716692	1102.243569053487	1323.9252762191245	1275.6762456293704	1470.4902375001395	1377.0931825967796	1184.0787338422792	1628.9426151473187
PWY-7221	guanosine ribonucleotides de novo biosynthesis	318.68702512225167	1633.1729265027525	1034.625008005116	1594.1011689702368	419.66743593081645	893.8248106468337	1386.3278452938664	1142.3850753477598	732.1984455477847	283.4721543727009	1327.0004873881671	613.1460278545187	802.4791682647159	1252.5651972512885	1148.768137600369	1103.6627565915376	1084.2657901788918	975.9957275728132	1400.9575137478191
PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	376.3023714828581	2137.8023364109467	1263.948848463434	1809.5598657337137	515.3250403336008	669.0801959249718	1493.183993845554	1449.8078748504538	752.528989157652	300.05597093274594	1475.974982050445	855.3557231716692	1102.243569053487	1323.9252762191245	1275.6762456293704	1470.4902375001395	1377.0931825967796	1184.0787338422792	1628.9426151473187
PWY-7228	superpathway of guanosine nucleotides de novo biosynthesis I	283.32007503959807	1506.796425862752	1082.4977534700251	524.4310529401474	447.1810737086736	406.55312508113695	661.2731202422316	1217.657284914799	366.1091165516185	238.99608464353864	661.1347739019395	650.3604843180974	853.3419103204478	936.9601417959822	653.6299446692515	1203.1444951849471	362.62056885991456	339.1051037930717	329.4485323925508
PWY-7229	superpathway of adenosine nucleotides de novo biosynthesis I	364.7627261209328	2022.6028557467323	1218.5967455710795	1808.273488709004	505.5371348134401	904.1273125407872	1498.413324965021	1420.6039351530246	784.8265699618676	312.4717068231644	1469.165091515863	778.2565750768679	1020.1009783553554	1352.946685582044	1310.1292767267664	1408.111880637798	1198.607523397233	1106.4660627414382	1503.0258541636072
PWY-7234	inosine-5'-phosphate biosynthesis III	261.59602265134424	1497.5088259229824	981.5756063466324	1283.117775079096	395.6882575346955	295.9821141137979	1145.4817931365956	1006.5549526826646	484.2819635301127	125.45509326490064	1134.976049838389	544.2764249203435	723.0479049412083	719.7538105532828	913.1940155962016	1028.2013638324515	503.39811416421	683.0373145526974	708.7165593617065
PWY-7237	myo-, chiro- and scillo-inositol degradation	24.0	16.0	0.0	97.0	0.0	6.0	129.0	131.0	170.0	27.0	78.0	0.0	0.0	58.0	37.0	7.0	34.0	38.0	64.0
PWY-7242	D-fructuronate degradation	133.9913876693863	1516.22873731001	355.6035526275246	478.695496332615	123.70900643288223	210.6742941481036	480.4326870270109	1043.5547273992	319.19954958902264	158.53908150564297	411.7382021114521	491.8766643061094	739.7478677718367	558.0177466185536	276.16868308806886	987.660980505138	366.2306559969826	339.56557946722563	251.88838411939145
PWY-7254	TCA cycle VII (acetate-producers)	1.9743238297304624	1206.4415609444557	345.0698801194764	1.7904645803976382	125.90749837462728	0.0	0.0	1004.0713132063152	0.0	0.0	7.626806975290045	513.1679130178227	749.8618000081773	2.9895232617544534	0.0	1034.926635860585	0.0	7.567539733617688	4.164794376700707
PWY-7315	dTDP-N-acetylthomosamine biosynthesis	1.3373365342900592	1181.0848269257226	359.7281086821345	0.0	137.74183258763082	0.0	0.0	972.0381716660796	0.0	0.0	0.0	485.94246157433673	702.3556466293979	1.9983893604324063	0.0	985.585695807534	0.0	0.0	0.0
PWY-7323	superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	172.45325796709923	317.9336051669223	199.81423405953464	610.5153504805229	98.42621910255784	340.78237504022826	672.5793155081857	428.59481505539287	532.9956325483062	244.41501070548745	580.2208877082323	175.35778845925878	191.5532990204076	921.2905598283382	581.0000788705727	256.4993851237912	429.4719153970928	398.8067081852079	380.2005785519568
PWY-7328	superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	58.96168750201722	412.9771704711477	411.6850074831303	156.93120729733116	158.95082390642415	53.126912123609486	178.99145489831602	542.1241282875525	142.92927890044388	135.89269362141837	110.45061392774168	278.3165478204853	260.88224555902264	201.241555206916	103.41271452974615	450.558817382014	59.90974431200256	101.4816727171518	40.68287572169925
PWY-7332	superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis	0.0	34.33070787711011	0.0	6.9666187013602014	6.860143840310901	3.480867929964361	6.954653442213283	135.811537886711	0.0	36.74108332798296	13.832175142262782	6.926023904191276	73.78507935992027	423.561143325332	0.0	24.01140853168681	0.0	0.0	0.0
PWY-7371	1,4-dihydroxy-6-naphthoate biosynthesis II	0.0	6.67	21.33	154.67000000000002	3.6600000000000006	17.67	215.67	4.67	248.33	2.67	79.99999999999999	1.3300000000000003	1.0	47.00000000000001	274.5	6.0	40.99999999999999	58.99999999999999	141.67000000000002
PWY-7374	1,4-dihydroxy-6-naphthoate biosynthesis I	0.0	6.669999999999999	21.33	116.98224507813192	3.6600000000000006	16.811712204007286	151.43341316160192	4.67	168.1900370525309	2.67	42.5531914893617	1.33	1.0	45.31390134529149	264.3685121107266	5.000000000000001	28.87323943661972	50.77868852459017	112.3056250578329
PWY-7377	cob(II)yrinate a,c-diamide biosynthesis I (early cobalt insertion)	0.0	50.25720810065231	0.0	13.770444780861316	7.520774428821702	61.64805441910877	16.534825634365955	0.0	0.0	0.0	7.493820638927327	31.25554857955288	16.010756687686342	21.86012736974063	0.0	0.0	8.1476076734188	21.717886219864084	9.962111875509638
PWY-7392	taxadiene biosynthesis (engineered)	114.43683473432804	1249.3556362094707	638.1844117031151	610.8349948231589	190.7514056867994	272.2994840981513	609.3090306350405	731.831720491227	133.09921193288335	166.43892020163912	590.1945427146478	365.51974654845776	484.7821764918616	398.4917780727466	386.680590918641	576.5723594443102	622.5973253213245	523.5451955328664	799.8120032951381
PWY-7400	L-arginine biosynthesis IV (archaebacteria)	286.13481587330074	1236.1311163106686	1120.9332246839178	664.1198876915289	519.846634830468	955.0702098650796	700.6101087609849	1134.347222367094	414.3853485877855	246.832213994107	479.18805178066094	706.1941648904905	865.9528564440321	533.8215119809513	610.2295556141801	1249.754916250149	353.1487073392223	400.68310416865467	489.4563805451347
PWY-7446	sulfoglycolysis	0.0	22.66	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	17.33	20.92	0.0	0.0	35.67	0.0	0.0	0.0
PWY-7456	mannan degradation	94.1371474630714	136.76390600235584	14.893690329233635	126.88506606788268	26.283988282458456	174.4310399287161	279.166908358685	160.51728531844242	153.99688059014284	130.30706042000128	169.00303744003858	69.8134295002961	62.66065379306356	433.042962626047	73.74883584236996	19.169575429861645	93.40249784392456	77.8113788585552	43.36168102034296
PWY-7539	6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	178.01767298353667	1039.5191257826568	458.6316397024318	583.9605590634166	193.2439015629689	288.1625122596379	686.2779739109985	1063.204137904376	603.2699568578772	230.3727428472008	511.0121450288815	494.5779283243777	665.502171306301	842.027628550925	339.23234733367053	944.1503483582668	400.08523444576855	367.3000725785338	436.760099959506
PWY-7560	methylerythritol phosphate pathway II	281.687644291374	1572.4802843213747	844.3960297778552	1437.9253028509434	403.0343643477211	877.5526727256394	1176.1544518544222	1121.9438974904226	709.4333937120601	268.054184285886	1131.7934150671776	603.914413356489	777.759559938712	1160.5857165380878	1065.54967814299	1086.1238986015994	607.2064988007701	793.4528496059635	792.0676487887722
PWY-7663	gondoate biosynthesis (anaerobic)	356.0892902443259	1834.4355398256596	1229.4346003548028	1650.4214259157843	509.2555702465247	482.0165178703276	1455.4378893140945	1365.255522086674	839.4926041173212	330.5695078406861	1363.8835033817404	721.638455528842	910.6756108049594	1337.100905212805	1210.25041555841	1297.2207333347133	742.2034340907442	916.9605867983214	834.6570648815328
PWY-7664	oleate biosynthesis IV (anaerobic)	25.51465111943259	1497.4635817282124	541.8302065418585	60.25012837270257	205.4241059126464	23.69753487857161	195.80054521446516	1139.7112540918677	52.4597798391704	72.2951379650282	93.3548477481666	594.5501027301767	817.0558220787916	401.7938284210491	54.26578516179701	1153.5972169801353	68.92528859535109	19.52143849689982	27.38172691147064
PWY-841	superpathway of purine nucleotides de novo biosynthesis I	308.84790673985094	1612.4755008224986	1085.7744254164954	753.991335497667	447.3237303413098	551.302404600161	871.0734550064416	1241.8116872650617	485.85552531549234	272.59063905549993	862.638646181181	657.715719572732	866.303106611273	1074.4711117796376	828.5988363046105	1216.4159581455824	470.3666164792332	471.6893611356382	463.694392273562
PWY-922	mevalonate pathway I	22.258099768238665	31.801701550495743	160.1995640399597	149.5870982674054	15.497564516030964	5.521057589854404	178.5026037479203	4.169597590084307	18.4415670687336	8.973085622192295	183.78965222075988	0.0	12.427167059505273	83.79010181796338	81.73745170167618	2.7929136080701755	439.7452257669731	180.3592094609741	543.4266698973798
PWY0-1061	superpathway of L-alanine biosynthesis	3.9881631340249055	1974.0101345335004	776.257272859025	61.4501414165517	288.96476175867576	17.08225101901463	144.25691767096785	1436.0554726604605	5.967652263612232	0.0	117.64075406495996	777.7844665867079	1060.7589237985617	39.65820601737677	85.91596665633466	1464.672590853623	103.039159415762	65.17509740957922	314.8822299498919
PWY0-1241	ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	1.6635230952786777	903.9298399135396	381.3151244096708	20.37073230268511	154.03799164671724	26.73346360702761	9.802455638236978	805.9781006209554	24.441103702301238	6.453467992541951	0.0	444.1977555706554	607.8878568523791	2.4402297315346604	250.43867929282555	881.2781425891181	2.3846153846153846	9.09090909090909	13.817176684881604
